resultId;raceId;driverId;constructorId;grid;position
21781;883;814;10;5;4
21782;883;1;131;9;5
21783;883;815;1;12;6
21784;883;17;9;7;7
21785;883;4;6;3;8
21786;883;3;131;1;9
21787;883;18;1;10;10
21788;883;813;3;17;11
21789;883;807;15;14;12
21790;883;16;10;6;13
21791;883;822;3;15;14
21792;883;13;6;4;15
21793;883;817;5;13;16
21794;883;819;207;18;17
21795;883;821;15;22;18
21796;883;824;206;19;19
21797;883;820;206;21;20
21798;883;823;207;20;21
21799;883;818;5;16;0
21800;884;4;6;5;1
21801;884;8;208;4;2
21802;884;13;6;9;3
21803;884;20;9;3;4
21804;884;17;9;7;5
21805;884;3;131;1;6
21806;884;814;10;10;7
21807;884;18;1;14;8
21808;884;815;1;8;9
21809;884;817;5;11;10
21810;884;821;15;19;11
21811;884;1;131;2;12
21812;884;16;10;13;13
21813;884;813;3;17;14
21814;884;807;15;15;15
21815;884;822;3;16;16
21816;884;819;207;22;17
21817;884;824;206;20;18
21818;884;820;206;21;19
21819;884;818;5;12;20
21820;884;823;207;18;21
21821;884;154;208;6;22
21822;885;3;131;1;1
21823;885;20;9;3;2
21824;885;17;9;4;3
21825;885;1;131;2;4
21826;885;16;10;8;5
21827;885;18;1;9;6
21828;885;4;6;6;7
21829;885;818;5;10;8
21830;885;814;10;17;9
21831;885;8;208;5;10
21832;885;807;15;11;11
21833;885;822;3;14;12
21834;885;821;15;19;13
21835;885;820;206;22;14
21836;885;823;207;15;15
21837;885;815;1;7;16
21838;885;154;208;13;0
21839;885;817;5;12;0
21840;885;824;206;20;0
21841;885;813;3;16;0
21842;885;13;6;21;0
21843;885;819;207;18;0
21844;886;20;9;1;1
21845;886;4;6;6;2
21846;886;1;131;2;3
21847;886;17;9;5;4
21848;886;3;131;4;5
21849;886;818;5;7;6
21850;886;814;10;17;7
21851;886;13;6;16;8
21852;886;8;208;10;9
21853;886;16;10;8;10
21854;886;815;1;12;11
21855;886;18;1;14;12
21856;886;154;208;22;13
21857;886;822;3;3;14
21858;886;817;5;11;15
21859;886;813;3;13;16
21860;886;824;206;19;17
21861;886;819;207;18;18
21862;886;820;206;20;19
21863;886;821;15;15;20
21864;886;807;15;9;0
21865;886;823;207;21;0
21866;887;3;131;2;1
21867;887;17;9;4;2
21868;887;4;6;9;3
21869;887;1;131;1;4
21870;887;8;208;8;5
21871;887;13;6;11;6
21872;887;16;10;6;7
21873;887;817;5;5;8
21874;887;814;10;21;9
21875;887;807;15;14;10
21876;887;813;3;15;11
21877;887;822;3;16;12
21878;887;18;1;10;13
21879;887;821;15;17;14
21880;887;819;207;18;15
21881;887;824;206;19;16
21882;887;820;206;20;17
21883;887;823;207;22;18
21884;887;154;208;7;19
21885;887;815;1;13;20
21886;887;20;9;3;0
21887;887;818;5;12;0
21888;888;20;9;2;1
21889;888;8;208;4;2
21890;888;154;208;5;3
21891;888;4;6;8;4
21892;888;1;131;1;5
21893;888;18;1;9;6
21894;888;17;9;3;7
21895;888;815;1;13;8
21896;888;3;131;11;9
21897;888;807;15;10;10
21898;888;814;10;12;11
21899;888;817;5;6;12
21900;888;16;10;15;13
21901;888;821;15;14;14
21902;888;813;3;18;15
21903;888;822;3;17;16
21904;888;819;207;22;17
21905;888;823;207;20;18
21906;888;820;206;21;19
21907;888;818;5;16;0
21908;888;824;206;19;0
21909;888;13;6;7;0
21910;890;1;131;1;1
21911;890;8;208;6;2
21912;890;20;9;2;3
21913;890;17;9;10;4
21914;890;4;6;5;5
21915;890;154;208;3;6
21916;890;18;1;13;7
21917;890;13;6;7;8
21918;890;815;1;9;9
21919;890;813;3;15;10
21920;890;807;15;12;11
21921;890;818;5;14;12
21922;890;817;5;8;13
21923;890;823;207;20;14
21924;890;819;207;19;15
21925;890;824;206;21;16
21926;890;820;206;22;17
21927;890;814;10;18;18
21928;890;3;131;4;19
21929;890;822;3;16;0
21930;890;821;15;17;0
21931;890;16;10;11;0
21932;891;20;9;2;1
21933;891;4;6;9;2
21934;891;1;131;1;3
21935;891;3;131;4;4
21936;891;17;9;3;5
21937;891;18;1;6;6
21938;891;13;6;10;7
21939;891;154;208;7;8
21940;891;16;10;12;9
21941;891;817;5;19;10
21942;891;815;1;13;11
21943;891;818;5;18;12
21944;891;807;15;11;13
21945;891;821;15;21;14
21946;891;822;3;20;15
21947;891;823;207;14;16
21948;891;813;3;17;17
21949;891;824;206;15;18
21950;891;820;206;16;19
21951;891;814;10;5;0
21952;891;8;208;8;0
21953;891;819;207;22;0
21954;892;20;9;1;1
21955;892;4;6;5;2
21956;892;17;9;2;3
21957;892;13;6;4;4
21958;892;807;15;3;5
21959;892;3;131;6;6
21960;892;817;5;7;7
21961;892;154;208;13;8
21962;892;1;131;12;9
21963;892;18;1;9;10
21964;892;8;208;11;11
21965;892;815;1;8;12
21966;892;821;15;16;13
21967;892;813;3;14;14
21968;892;822;3;18;15
21969;892;16;10;17;16
21970;892;819;207;20;17
21971;892;823;207;19;18
21972;892;824;206;21;19
21973;892;820;206;22;20
21974;892;818;5;10;0
21975;892;814;10;15;0
21976;893;20;9;1;1
21977;893;4;6;7;2
21978;893;8;208;13;3
21979;893;3;131;2;4
21980;893;1;131;5;5
21981;893;13;6;6;6
21982;893;18;1;8;7
21983;893;815;1;14;8
21984;893;807;15;11;9
21985;893;16;10;15;10
21986;893;813;3;18;11
21987;893;821;15;10;12
21988;893;822;3;16;13
21989;893;818;5;12;14
21990;893;17;9;4;15
21991;893;823;207;20;16
21992;893;820;206;22;17
21993;893;824;206;21;18
21994;893;819;207;19;19
21995;893;814;10;17;20
21996;893;154;208;3;0
21997;893;817;5;9;0
21998;894;20;9;1;1
21999;894;8;208;9;2
22000;894;154;208;3;3
22001;894;807;15;7;4
22002;894;1;131;2;5
22003;894;4;6;5;6
22004;894;3;131;4;7
22005;894;18;1;11;8
22006;894;13;6;6;9
22007;894;815;1;10;10
22008;894;821;15;8;11
22009;894;822;3;17;12
22010;894;813;3;18;13
22011;894;819;207;19;14
22012;894;823;207;20;15
22013;894;824;206;22;16
22014;894;820;206;21;17
22015;894;818;5;16;18
22016;894;817;5;12;19
22017;894;16;10;14;20
22018;894;17;9;13;0
22019;894;814;10;15;0
22020;895;20;9;2;1
22021;895;17;9;1;2
22022;895;154;208;4;3
22023;895;4;6;8;4
22024;895;8;208;9;5
22025;895;807;15;7;6
22026;895;821;15;14;7
22027;895;3;131;6;8
22028;895;18;1;10;9
22029;895;13;6;5;10
22030;895;814;10;12;11
22031;895;818;5;17;12
22032;895;817;5;16;13
22033;895;16;10;22;14
22034;895;815;1;11;15
22035;895;813;3;15;16
22036;895;822;3;13;17
22037;895;819;207;20;18
22038;895;820;206;18;19
22039;895;1;131;3;0
22040;895;823;207;19;0
22041;895;824;206;21;0
22042;896;20;9;1;1
22043;896;3;131;2;2
22044;896;154;208;17;3
22045;896;13;6;5;4
22046;896;815;1;9;5
22047;896;1;131;3;6
22048;896;8;208;6;7
22049;896;814;10;12;8
22050;896;16;10;13;9
22051;896;817;5;11;10
22052;896;4;6;8;11
22053;896;813;3;18;12
22054;896;818;5;14;13
22055;896;18;1;10;14
22056;896;821;15;16;15
22057;896;822;3;15;16
22058;896;820;206;22;17
22059;896;824;206;19;18
22060;896;807;15;7;19
22061;896;17;9;4;0
22062;896;819;207;21;0
22063;896;823;207;20;0
22064;897;20;9;2;1
22065;897;17;9;1;2
22066;897;3;131;3;3
22067;897;154;208;6;4
22068;897;4;6;10;5
22069;897;814;10;11;6
22070;897;1;131;4;7
22071;897;13;6;7;8
22072;897;815;1;8;9
22073;897;16;10;17;10
22074;897;813;3;14;11
22075;897;18;1;12;12
22076;897;821;15;16;13
22077;897;807;15;5;14
22078;897;822;3;15;15
22079;897;817;5;9;16
22080;897;818;5;13;17
22081;897;823;207;18;18
22082;897;819;207;19;19
22083;897;824;206;21;20
22084;897;820;206;20;21
22085;897;8;208;22;0
22086;898;20;9;1;1
22087;898;154;208;3;2
22088;898;17;9;2;3
22089;898;1;131;5;4
22090;898;4;6;6;5
22091;898;807;15;4;6
22092;898;815;1;7;7
22093;898;822;3;9;8
22094;898;3;131;12;9
22095;898;18;1;15;10
22096;898;817;5;10;11
22097;898;818;5;14;12
22098;898;13;6;13;13
22099;898;821;15;20;14
22100;898;5;208;8;15
22101;898;814;10;11;16
22102;898;813;3;17;17
22103;898;824;206;19;18
22104;898;823;207;18;19
22105;898;819;207;22;20
22106;898;820;206;21;21
22107;898;16;10;16;0
22108;899;20;9;1;1
22109;899;17;9;4;2
22110;899;4;6;3;3
22111;899;18;1;14;4
22112;899;3;131;2;5
22113;899;815;1;19;6
22114;899;13;6;9;7
22115;899;807;15;10;8
22116;899;1;131;5;9
22117;899;817;5;7;10
22118;899;814;10;12;11
22119;899;821;15;17;12
22120;899;16;10;15;13
22121;899;5;208;11;14
22122;899;818;5;8;15
22123;899;813;3;16;16
22124;899;824;206;21;17
22125;899;823;207;20;18
22126;899;820;206;22;19
22127;899;819;207;18;0
22128;899;822;3;13;0
22129;899;154;208;6;0
22130;900;3;131;3;1
22131;900;825;1;4;2
22132;900;18;1;10;3
22133;900;4;6;5;4
22134;900;822;3;15;5
22135;900;807;10;7;6
22136;900;8;6;11;7
22137;900;818;5;6;8
22138;900;826;5;8;9
22139;900;815;10;16;10
22140;900;16;15;13;11
22141;900;821;15;20;12
22142;900;820;206;17;13
22143;900;824;206;18;0
22144;900;154;208;22;0
22145;900;813;208;21;0
22146;900;828;207;19;0
22147;900;20;9;12;0
22148;900;1;131;1;0
22149;900;13;3;9;0
22150;900;155;207;14;0
22151;900;817;9;2;0
22152;901;1;131;1;1
22153;901;3;131;3;2
22154;901;20;9;2;3
22155;901;4;6;4;4
22156;901;807;10;7;5
22157;901;18;1;10;6
22158;901;13;3;13;7
22159;901;822;3;18;8
22160;901;825;1;8;9
22161;901;826;5;11;10
22162;901;154;208;15;11
22163;901;8;6;6;12
22164;901;155;207;20;13
22165;901;828;207;22;14
22166;901;820;206;21;15
22167;901;817;9;5;0
22168;901;821;15;12;0
22169;901;16;15;17;0
22170;901;818;5;9;0
22171;901;824;206;19;0
22172;901;813;208;16;0
22173;901;815;10;14;0
22174;902;1;131;2;1
22175;902;3;131;1;2
22176;902;815;10;4;3
22177;902;817;9;13;4
22178;902;807;10;11;5
22179;902;20;9;10;6
22180;902;13;3;7;7
22181;902;822;3;3;8
22182;902;4;6;9;9
22183;902;8;6;5;10
22184;902;826;5;12;11
22185;902;154;208;16;12
22186;902;820;206;21;13
22187;902;813;208;17;14
22188;902;155;207;18;15
22189;902;824;206;19;16
22190;902;18;1;6;17
22191;902;825;1;8;0
22192;902;821;15;15;0
22193;902;828;207;20;0
22194;902;818;5;14;0
22195;902;16;15;22;0
22196;903;1;131;1;1
22197;903;3;131;4;2
22198;903;4;6;5;3
22199;903;817;9;2;4
22200;903;20;9;3;5
22201;903;807;10;8;6
22202;903;822;3;7;7
22203;903;8;6;11;8
22204;903;815;10;16;9
22205;903;826;5;13;10
22206;903;18;1;12;11
22207;903;818;5;9;12
22208;903;825;1;15;13
22209;903;813;208;22;14
22210;903;13;3;6;15
22211;903;821;15;17;16
22212;903;824;206;19;17
22213;903;155;207;18;18
22214;903;820;206;21;19
22215;903;828;207;20;20
22216;903;154;208;10;0
22217;903;16;15;14;0
22218;904;1;131;1;1
22219;904;3;131;2;2
22220;904;817;9;3;3
22221;904;20;9;15;4
22222;904;822;3;4;5
22223;904;4;6;7;6
22224;904;8;6;6;7
22225;904;154;208;5;8
22226;904;815;10;11;9
22227;904;807;10;10;10
22228;904;18;1;8;11
22229;904;825;1;14;12
22230;904;13;3;9;13
22231;904;826;5;12;14
22232;904;813;208;22;15
22233;904;821;15;13;16
22234;904;16;15;16;17
22235;904;824;206;18;18
22236;904;820;206;17;19
22237;904;828;207;19;20
22238;904;155;207;20;0
22239;904;818;5;21;0
22240;905;3;131;1;1
22241;905;1;131;2;2
22242;905;817;9;3;3
22243;905;4;6;5;4
22244;905;807;10;11;5
22245;905;18;1;12;6
22246;905;13;3;16;7
22247;905;154;208;14;8
22248;905;824;206;21;9
22249;905;825;1;8;10
22250;905;828;207;22;11
22251;905;8;6;6;12
22252;905;155;207;20;13
22253;905;820;206;19;14
22254;905;821;15;17;0
22255;905;822;3;13;0
22256;905;818;5;7;0
22257;905;16;15;18;0
22258;905;826;5;9;0
22259;905;20;9;4;0
22260;905;815;10;10;0
22261;905;813;208;15;0
22262;906;817;9;6;1
22263;906;3;131;1;2
22264;906;20;9;3;3
22265;906;18;1;9;4
22266;906;807;10;11;5
22267;906;4;6;7;6
22268;906;822;3;4;7
22269;906;818;5;8;8
22270;906;825;1;12;9
22271;906;8;6;10;10
22272;906;815;10;13;11
22273;906;13;3;5;12
22274;906;16;15;16;13
22275;906;821;15;22;14
22276;906;154;208;14;0
22277;906;826;5;15;0
22278;906;1;131;2;0
22279;906;155;207;21;0
22280;906;813;208;17;0
22281;906;828;207;20;0
22282;906;820;206;18;0
22283;906;824;206;19;0
22284;907;3;131;3;1
22285;907;1;131;9;2
22286;907;822;3;2;3
22287;907;13;3;1;4
22288;907;4;6;4;5
22289;907;815;10;15;6
22290;907;825;1;6;7
22291;907;817;9;5;8
22292;907;807;10;10;9
22293;907;8;6;8;10
22294;907;18;1;11;11
22295;907;813;208;13;12
22296;907;16;15;16;13
22297;907;154;208;22;14
22298;907;824;206;18;15
22299;907;155;207;19;16
22300;907;820;206;21;17
22301;907;828;207;20;18
22302;907;821;15;17;19
22303;907;818;5;14;0
22304;907;20;9;12;0
22305;907;826;5;7;0
22306;908;1;131;6;1
22307;908;822;3;14;2
22308;908;817;9;8;3
22309;908;18;1;3;4
22310;908;20;9;2;5
22311;908;4;6;16;6
22312;908;825;1;5;7
22313;908;807;10;4;8
22314;908;826;5;9;9
22315;908;818;5;10;10
22316;908;815;10;7;11
22317;908;154;208;11;12
22318;908;16;15;13;13
22319;908;824;206;12;14
22320;908;155;207;22;15
22321;908;820;206;17;16
22322;908;813;208;20;17
22323;908;3;131;1;0
22324;908;828;207;21;0
22325;908;821;15;19;0
22326;908;13;3;15;0
22327;908;8;6;18;0
22328;909;3;131;1;1
22329;909;822;3;2;2
22330;909;1;131;20;3
22331;909;20;9;6;4
22332;909;4;6;7;5
22333;909;817;9;5;6
22334;909;807;10;9;7
22335;909;18;1;11;8
22336;909;825;1;4;9
22337;909;815;10;10;10
22338;909;8;6;12;11
22339;909;813;208;18;12
22340;909;818;5;13;13
22341;909;821;15;16;14
22342;909;824;206;17;15
22343;909;155;207;19;16
22344;909;820;206;21;17
22345;909;828;207;22;18
22346;909;16;15;15;0
22347;909;826;5;8;0
22348;909;154;208;14;0
22349;909;13;3;3;0
22350;910;817;9;4;1
22351;910;4;6;5;2
22352;910;1;131;22;3
22353;910;3;131;1;4
22354;910;13;3;6;5
22355;910;8;6;16;6
22356;910;20;9;2;7
22357;910;822;3;3;8
22358;910;818;5;8;9
22359;910;18;1;7;10
22360;910;16;15;11;11
22361;910;825;1;21;12
22362;910;813;208;20;13
22363;910;826;5;10;14
22364;910;824;206;15;15
22365;910;820;206;18;16
22366;910;821;15;13;0
22367;910;155;207;17;0
22368;910;815;10;12;0
22369;910;807;10;9;0
22370;910;154;208;14;0
22371;910;828;207;19;0
22373;911;817;9;5;1
22374;911;3;131;1;2
22375;911;822;3;6;3
22376;911;8;6;8;4
22377;911;20;9;3;5
22378;911;18;1;10;6
22379;911;4;6;4;7
22380;911;815;10;13;8
22381;911;826;5;11;9
22382;911;807;10;18;10
22383;911;818;5;12;11
22384;911;825;1;7;12
22385;911;13;3;9;13
22386;911;16;15;14;14
22387;911;821;15;20;15
22388;911;820;206;19;16
22389;911;828;207;22;17
22390;911;824;206;16;18
22391;911;1;131;2;0
22392;911;154;208;15;0
22393;911;813;208;17;0
22394;911;827;207;21;0
22395;912;1;131;1;1
22396;912;3;131;2;2
22397;912;13;3;4;3
22398;912;822;3;3;4
22399;912;817;9;9;5
22400;912;20;9;8;6
22401;912;815;10;10;7
22402;912;18;1;6;8
22403;912;8;6;11;9
22404;912;825;1;5;10
22405;912;826;5;21;11
22406;912;807;10;13;12
22407;912;818;5;12;13
22408;912;813;208;16;14
22409;912;16;15;14;15
22410;912;154;208;17;16
22411;912;155;207;18;17
22412;912;824;206;19;18
22413;912;821;15;15;19
22414;912;828;207;22;20
22415;912;4;6;7;0
22416;912;820;206;20;0
22417;913;1;131;1;1
22418;913;20;9;4;2
22419;913;817;9;3;3
22420;913;4;6;5;4
22421;913;13;3;6;5
22422;913;818;5;12;6
22423;913;815;10;15;7
22424;913;8;6;7;8
22425;913;807;10;13;9
22426;913;825;1;9;10
22427;913;822;3;8;11
22428;913;813;208;18;12
22429;913;154;208;16;13
22430;913;826;5;10;14
22431;913;828;207;22;15
22432;913;824;206;19;16
22433;913;820;206;21;17
22434;913;18;1;11;0
22435;913;16;15;17;0
22436;913;821;15;14;0
22437;913;3;131;2;0
22438;913;155;207;20;0
22439;914;1;131;2;1
22440;914;3;131;1;2
22441;914;20;9;9;3
22442;914;817;9;6;4
22443;914;18;1;8;5
22444;914;822;3;3;6
22445;914;13;3;4;7
22446;914;807;10;13;8
22447;914;818;5;20;9
22448;914;815;10;11;10
22449;914;826;5;12;11
22450;914;8;6;10;12
22451;914;821;15;15;13
22452;914;825;1;7;14
22453;914;154;208;16;15
22454;914;813;208;22;16
22455;914;828;207;17;17
22456;914;820;206;21;18
22457;914;155;207;19;19
22458;914;824;206;18;20
22459;914;16;15;14;21
22460;914;4;6;5;0
22461;915;1;131;1;1
22462;915;3;131;2;2
22463;915;822;3;3;3
22464;915;18;1;4;4
22465;915;825;1;11;5
22466;915;4;6;7;6
22467;915;817;9;6;7
22468;915;20;9;10;8
22469;915;8;6;8;9
22470;915;815;10;12;10
22471;915;13;3;18;11
22472;915;807;10;17;12
22473;915;818;5;9;13
22474;915;826;5;5;14
22475;915;821;15;13;15
22476;915;16;15;14;16
22477;915;154;208;15;17
22478;915;813;208;21;18
22479;915;828;207;16;19
22480;915;155;207;19;0
22481;915;820;206;20;0
22482;916;1;131;2;1
22483;916;3;131;1;2
22484;916;817;9;5;3
22485;916;13;3;4;4
22486;916;822;3;3;5
22487;916;4;6;6;6
22488;916;20;9;18;7
22489;916;825;1;7;8
22490;916;818;5;14;10
22491;916;813;208;10;9
22492;916;154;208;16;11
22493;916;18;1;12;12
22494;916;8;6;8;13
22495;916;821;15;15;14
22496;916;826;5;17;15
22497;916;807;10;13;0
22498;916;815;10;11;0
22499;916;16;15;9;0
22500;917;3;131;1;1
22501;917;1;131;2;2
22502;917;13;3;3;3
22503;917;18;1;5;4
22504;917;20;9;6;5
22505;917;4;6;8;6
22506;917;8;6;10;7
22507;917;807;10;12;8
22508;917;825;1;7;9
22509;917;822;3;4;10
22510;917;826;5;17;11
22511;917;813;208;16;12
22512;917;818;5;15;13
22513;917;821;15;11;14
22514;917;815;10;18;15
22515;917;16;15;13;16
22516;917;154;208;14;17
22517;917;817;9;9;0
22518;918;1;131;2;1
22519;918;13;3;4;2
22520;918;822;3;3;3
22521;918;817;9;20;4
22522;918;18;1;6;5
22523;918;807;10;12;6
22524;918;815;10;11;7
22525;918;20;9;19;8
22526;918;4;6;8;9
22527;918;8;6;7;10
22528;918;825;1;9;11
22529;918;818;5;10;12
22530;918;154;208;18;13
22531;918;3;131;1;14
22532;918;821;15;14;15
22533;918;16;15;13;16
22534;918;829;207;17;17
22535;918;155;207;16;0
22536;918;813;208;15;0
22537;918;826;5;5;0
22538;926;1;131;1;1
22539;926;3;131;2;2
22540;926;20;6;4;3
22541;926;13;3;3;4
22542;926;831;15;10;5
22543;926;817;9;6;6
22544;926;807;10;13;7
22545;926;828;15;15;8
22546;926;832;5;7;9
22547;926;815;10;14;10
22548;926;18;1;16;11
22549;926;8;6;5;0
22550;926;830;5;11;0
22551;926;154;208;8;0
22552;926;813;208;9;0
22553;926;826;9;12;0
22554;926;825;1;17;0
22555;926;822;3;0;0
22556;927;20;6;2;1
22557;927;1;131;1;2
22558;927;3;131;3;3
22559;927;8;6;11;4
22560;927;822;3;8;5
22561;927;13;3;7;6
22562;927;830;5;6;7
22563;927;832;5;15;8
22564;927;826;9;5;9
22565;927;817;9;4;10
22566;927;154;208;10;11
22567;927;831;15;16;12
22568;927;815;10;14;13
22569;927;807;10;13;14
22570;927;833;209;19;15
22571;927;813;208;12;0
22572;927;18;1;17;0
22573;927;4;1;18;0
22574;927;828;15;9;0
22575;927;829;209;0;0
22576;928;1;131;1;1
22577;928;3;131;2;2
22578;928;20;6;3;3
22579;928;8;6;6;4
22580;928;13;3;4;5
22581;928;822;3;5;6
22582;928;154;208;8;7
22583;928;831;15;9;8
22584;928;817;9;7;9
22585;928;828;15;10;10
22586;928;815;10;15;11
22587;928;4;1;18;12
22588;928;832;5;14;13
22589;928;18;1;17;14
22590;928;829;209;19;15
22591;928;833;209;20;16
22592;928;830;5;13;17
22593;928;813;208;11;0
22594;928;826;9;12;0
22595;928;807;10;16;0
22596;929;1;131;1;1
22597;929;8;6;4;2
22598;929;3;131;3;3
22599;929;822;3;5;4
22600;929;20;6;2;5
22601;929;817;9;7;6
22602;929;154;208;10;7
22603;929;815;10;11;8
22604;929;826;9;17;9
22605;929;13;3;6;10
22606;929;4;1;14;11
22607;929;831;15;12;12
22608;929;807;10;8;13
22609;929;828;15;13;14
22610;929;813;208;16;15
22611;929;829;209;18;16
22612;929;833;209;19;17
22613;929;830;5;15;0
22614;929;832;5;9;0
22615;929;18;1;20;0
22616;930;3;131;1;1
22617;930;1;131;2;2
22618;930;20;6;3;3
22619;930;822;3;4;4
22620;930;8;6;7;5
22621;930;13;3;9;6
22622;930;817;9;10;7
22623;930;154;208;11;8
22624;930;832;5;5;9
22625;930;826;9;8;10
22626;930;830;5;6;11
22627;930;831;15;15;12
22628;930;815;10;18;13
22629;930;828;15;16;14
22630;930;807;10;17;15
22631;930;18;1;14;16
22632;930;829;209;19;17
22633;930;833;209;20;18
22634;930;813;208;12;0
22635;930;4;1;13;0
22636;931;3;131;2;1
22637;931;20;6;3;2
22638;931;1;131;1;3
22639;931;826;9;5;4
22640;931;817;9;4;5
22641;931;8;6;6;6
22642;931;815;10;7;7
22643;931;18;1;10;8
22644;931;831;15;14;9
22645;931;832;5;0;10
22646;931;807;10;11;11
22647;931;154;208;15;12
22648;931;828;15;17;13
22649;931;822;3;16;14
22650;931;13;3;12;15
22651;931;833;209;19;16
22652;931;829;209;18;17
22653;931;830;5;9;0
22654;931;4;1;13;0
22655;931;813;208;8;0
22656;932;1;131;1;1
22657;932;3;131;2;2
22658;932;822;3;4;3
22659;932;8;6;3;4
22660;932;20;6;18;5
22661;932;13;3;15;6
22662;932;813;208;6;7
22663;932;807;10;7;8
22664;932;826;9;8;9
22665;932;154;208;5;10
22666;932;815;10;10;11
22667;932;832;5;11;12
22668;932;817;9;9;13
22669;932;828;15;12;14
22670;932;830;5;19;15
22671;932;831;15;14;16
22672;932;829;209;17;17
22673;932;833;209;16;0
22674;932;18;1;20;0
22675;932;4;1;13;0
22676;933;3;131;2;1
22677;933;1;131;1;2
22678;933;13;3;4;3
22679;933;20;6;3;4
22680;933;822;3;6;5
22681;933;807;10;5;6
22682;933;813;208;10;7
22683;933;830;5;7;8
22684;933;815;10;13;9
22685;933;817;9;18;10
22686;933;831;15;8;11
22687;933;826;9;15;12
22688;933;828;15;11;13
22689;933;833;209;16;14
22690;933;154;208;9;0
22691;933;832;5;12;0
22692;933;18;1;20;0
22693;933;829;209;17;0
22694;933;8;6;14;0
22695;933;4;1;19;0
22696;934;1;131;1;1
22697;934;3;131;2;2
22698;934;20;6;6;3
22699;934;13;3;3;4
22700;934;822;3;4;5
22701;934;826;9;7;6
22702;934;807;10;9;7
22703;934;8;6;5;8
22704;934;815;10;11;9
22705;934;4;1;17;10
22706;934;828;15;15;11
22707;934;833;209;20;12
22708;934;829;209;19;13
22709;934;832;5;8;0
22710;934;817;9;10;0
22711;934;830;5;13;0
22712;934;813;208;14;0
22713;934;18;1;18;0
22714;934;154;208;12;0
22715;934;831;15;16;0
22716;936;20;6;3;1
22717;936;826;9;7;2
22718;936;817;9;4;3
22719;936;830;5;9;4
22720;936;4;1;15;5
22721;936;1;131;1;6
22722;936;154;208;10;7
22723;936;3;131;2;8
22724;936;18;1;16;9
22725;936;828;15;17;10
22726;936;831;15;18;11
22727;936;13;3;8;12
22728;936;822;3;6;13
22729;936;813;208;14;14
22730;936;833;209;19;15
22731;936;829;209;20;16
22732;936;832;5;12;0
22733;936;8;6;5;0
22734;936;815;10;13;0
22735;936;807;10;11;0
22736;937;1;131;1;1
22737;937;3;131;2;2
22738;937;154;208;9;3
22739;937;826;9;12;4
22740;937;815;10;4;5
22741;937;13;3;6;6
22742;937;8;6;16;7
22743;937;830;5;18;8
22744;937;822;3;3;9
22745;937;828;15;13;10
22746;937;831;15;14;11
22747;937;20;6;8;12
22748;937;4;1;20;13
22749;937;18;1;19;14
22750;937;833;209;17;15
22751;937;829;209;15;16
22752;937;832;5;10;0
22753;937;817;9;5;0
22754;937;813;208;7;0
22755;937;807;10;11;0
22756;938;1;131;1;1
22757;938;20;6;3;2
22758;938;13;3;5;3
22759;938;822;3;6;4
22760;938;8;6;2;5
22761;938;815;10;7;6
22762;938;807;10;9;7
22763;938;817;9;19;8
22764;938;828;15;12;9
22765;938;826;9;18;10
22766;938;832;5;17;11
22767;938;830;5;20;12
22768;938;831;15;17;13
22769;938;18;1;15;14
22770;938;829;209;13;15
22771;938;833;209;14;16
22772;938;3;131;4;17
22773;938;4;1;16;18
22774;938;154;208;8;0
22775;938;813;208;10;0
22776;939;20;6;1;1
22777;939;817;9;2;2
22778;939;8;6;3;3
22779;939;3;131;6;4
22780;939;822;3;7;5
22781;939;826;9;4;6
22782;939;815;10;13;7
22783;939;830;5;8;8
22784;939;832;5;14;9
22785;939;831;15;16;10
22786;939;828;15;17;11
22787;939;813;208;18;12
22788;939;154;208;10;13
22789;939;834;209;20;14
22790;939;829;209;19;15
22791;939;18;1;15;0
22792;939;4;1;12;0
22793;939;1;131;5;0
22794;939;13;3;9;0
22795;939;807;10;11;0
22796;940;1;131;2;1
22797;940;3;131;1;2
22798;940;20;6;4;3
22799;940;8;6;6;4
22800;940;822;3;3;5
22801;940;807;10;13;6
22802;940;154;208;8;7
22803;940;813;208;11;8
22804;940;830;5;17;9
22805;940;832;5;10;10
22806;940;4;1;12;11
22807;940;815;10;9;12
22808;940;826;9;20;13
22809;940;828;15;15;14
22810;940;817;9;7;15
22811;940;18;1;14;16
22812;940;13;3;5;17
22813;940;834;209;19;18
22814;940;829;209;18;19
22815;940;831;15;16;0
22816;941;1;131;2;1
22817;941;20;6;4;2
22818;941;815;10;7;3
22819;941;13;3;15;4
22820;941;8;6;5;8
22821;941;831;15;12;6
22822;941;813;208;14;7
22824;941;18;1;13;9
22825;941;830;5;9;10
22826;941;4;1;19;11
22827;941;822;3;3;12
22828;941;833;209;18;13
22829;941;829;209;17;14
22830;941;817;9;10;15
22831;941;832;5;20;0
22832;941;154;208;8;0
22833;941;3;131;1;0
22834;941;807;10;6;0
22835;941;828;15;17;0
22837;942;1;131;2;1
22836;941;826;9;11;5
22838;942;3;131;1;2
22839;942;20;6;13;3
22840;942;830;5;8;4
22841;942;815;10;5;5
22842;942;18;1;11;6
22843;942;832;5;20;7
22844;942;813;208;12;8
22845;942;831;15;15;9
22846;942;817;9;3;10
22847;942;4;1;9;11
22848;942;834;209;17;12
22849;942;826;9;4;0
22850;942;807;10;6;0
22851;942;828;15;14;0
22852;942;8;6;18;0
22853;942;13;3;7;0
22854;942;154;208;10;0
22855;942;822;3;16;0
22856;942;829;209;19;0
22857;943;3;131;1;1
